AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,SOLIDITY,EXTENT,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_2,Class
97655,1329.3571,473.6825,264.9027,0.829,0.9721,0.7749,0.6944,0.7444,0.0027,1
82526,2097.7681,449.5899,331.653,0.6752,0.74,0.5987,0.2357,0.721,0.004,1
89939,1718.756,463.5656,252.9566,0.838,0.9579,0.7148,0.3826,0.73,0.0028,1
94284,1259.272,471.0289,261.5996,0.8316,0.9543,0.7608,0.7472,0.7356,0.0028,1
96450,2656.782,464.2058,297.086,0.7684,0.8885,0.6938,0.1717,0.7549,0.0031,1
104968,1532.7531,493.1212,281.9866,0.8204,0.9461,0.7532,0.5615,0.7414,0.0027,1
124008,2581.25,535.6422,307.1895,0.8192,0.9361,0.6855,0.2339,0.7418,0.0025,1
101005,1382.8,476.3697,279.0725,0.8104,0.9478,0.7732,0.6638,0.7528,0.0028,1
83309,1153.142,465.9416,228.3285,0.8717,0.9888,0.7979,0.7873,0.699,0.0027,1
91489,1264.996,475.988,257.7403,0.8407,0.9329,0.6515,0.7185,0.717,0.0028,1
81381,1124.187,437.5656,242.5436,0.8323,0.9686,0.7676,0.8092,0.7357,0.003,1
83537,1198.3879,441.7863,243.1447,0.8349,0.986,0.7631,0.731,0.7382,0.0029,1
99962,2260.0449,470.9191,290.1495,0.7876,0.9083,0.6728,0.2459,0.7576,0.0029,1
92368,1332.704,455.4744,263.1371,0.8162,0.9486,0.7341,0.6535,0.7529,0.0028,1
98560,2034.28,435.5154,315.6377,0.689,0.8665,0.7137,0.2993,0.8134,0.0032,1
86929,1192.085,461.5544,242.4985,0.8509,0.975,0.7725,0.7687,0.7208,0.0028,1
95659,1216.15,460.2137,265.9241,0.8162,0.9905,0.6979,0.8128,0.7583,0.0028,1
79291,1166.0179,463.1125,218.9712,0.8812,0.9823,0.766,0.7329,0.6861,0.0028,1
85835,1823.276,426.7237,283.4261,0.7476,0.8914,0.6515,0.3245,0.7747,0.0033,1
87341,1223.04,463.3287,241.1915,0.8538,0.9803,0.8083,0.7337,0.7197,0.0028,1
104872,1330.42,492.244,274.5856,0.83,0.9675,0.7543,0.7445,0.7423,0.0026,1
86663,1461.332,458.8419,242.8171,0.8485,0.9702,0.7589,0.51,0.724,0.0028,1
93715,1297.0,495.952,242.0692,0.8728,0.9788,0.8001,0.7001,0.6965,0.0026,1
124008,2581.25,535.6422,307.1895,0.8192,0.9361,0.6855,0.2339,0.7418,0.0025,1
90443,1163.6479,436.221,266.728,0.7913,0.987,0.7188,0.8393,0.7779,0.0029,1
84944,1162.719,420.212,261.0954,0.7835,0.9639,0.7583,0.7896,0.7826,0.0031,1
91533,1915.9561,451.7373,267.9266,0.8051,0.9395,0.7333,0.3133,0.7557,0.0029,1
96996,1638.705,453.3046,277.1596,0.7913,0.9573,0.6395,0.4539,0.7753,0.0029,1
82805,1737.234,426.9731,253.6855,0.8044,0.9627,0.7367,0.3448,0.7605,0.0031,1
71350,2113.4661,436.2046,306.2167,0.7122,0.7242,0.5715,0.2007,0.691,0.0043,1
88440,1244.879,470.5846,240.1923,0.8599,0.9857,0.6528,0.7171,0.7131,0.0027,1
88178,1770.2791,442.576,266.8698,0.7977,0.9281,0.7341,0.3536,0.7571,0.003,1
88357,2152.5439,445.4917,278.173,0.7811,0.9071,0.7421,0.2396,0.7529,0.0031,1
92921,1220.42,454.425,263.0401,0.8154,0.9821,0.7372,0.784,0.7569,0.0028,1
81893,2120.3181,427.4263,263.358,0.7876,0.8873,0.6737,0.2289,0.7555,0.0032,1
79292,2195.6221,402.5984,331.3435,0.568,0.775,0.6201,0.2067,0.7892,0.0042,1
87518,1198.6479,441.6941,255.6257,0.8155,0.9712,0.7176,0.7655,0.7558,0.0029,1
79336,2520.8379,418.6079,266.8803,0.7704,0.8709,0.6789,0.1569,0.7592,0.0034,1
100634,1260.0811,481.9576,266.369,0.8334,0.9925,0.7059,0.7964,0.7427,0.0026,1
94543,1501.981,482.8118,255.8039,0.8481,0.9451,0.7563,0.5266,0.7186,0.0027,1
82562,1806.656,433.7142,253.6382,0.8112,0.9383,0.6708,0.3179,0.7476,0.0031,1
94948,1184.8521,456.392,267.6631,0.81,0.9908,0.7605,0.8499,0.7618,0.0028,1
80039,2340.4561,436.4743,272.2351,0.7817,0.8573,0.6467,0.1836,0.7314,0.0034,1
102976,1316.215,475.6606,277.3665,0.8124,0.9779,0.7715,0.747,0.7612,0.0027,1
88947,1317.873,500.6831,228.6167,0.8897,0.9671,0.7549,0.6436,0.6721,0.0026,1
85854,1297.0,405.9485,273.5265,0.7389,0.9571,0.7301,0.6413,0.8144,0.0032,1
85691,2327.3459,439.8794,278.9297,0.7732,0.8886,0.659,0.1988,0.7509,0.0033,1
75150,1189.772,416.1808,233.3825,0.828,0.9784,0.6388,0.6671,0.7433,0.0031,1
94943,1192.608,458.863,264.1644,0.8177,0.9917,0.7571,0.8388,0.7577,0.0028,1
82043,1477.527,459.295,230.5736,0.8649,0.9653,0.7758,0.4723,0.7037,0.0028,1
82805,1737.234,426.9731,253.6855,0.8044,0.9627,0.7367,0.3448,0.7605,0.0031,1
96452,1199.712,458.1165,271.4386,0.8056,0.9716,0.7725,0.8421,0.765,0.0028,1
89107,1261.297,446.1867,261.0444,0.811,0.9498,0.7916,0.7039,0.7549,0.0029,1
87709,1172.09,439.1413,255.1873,0.8138,0.9854,0.7171,0.8023,0.761,0.0029,1
95659,1216.15,460.2137,265.9241,0.8162,0.9905,0.6979,0.8128,0.7583,0.0028,1
79292,2195.6221,402.5984,331.3435,0.568,0.775,0.6201,0.2067,0.7892,0.0042,1
94993,1188.796,453.7733,268.4527,0.8062,0.9916,0.7428,0.8447,0.7664,0.0028,1
98560,2034.28,435.5154,315.6377,0.689,0.8665,0.7137,0.2993,0.8134,0.0032,1
83072,2020.7271,448.839,244.4712,0.8386,0.929,0.6941,0.2557,0.7246,0.0029,1
100287,1519.583,445.1551,295.4355,0.748,0.9418,0.6967,0.5458,0.8027,0.0029,1
78780,1324.8831,451.5905,239.3016,0.8481,0.9328,0.7021,0.564,0.7013,0.003,1
81776,1271.816,450.8592,233.2148,0.8558,0.966,0.7701,0.6353,0.7157,0.0029,1
102609,1202.489,465.4884,281.4626,0.7965,0.9948,0.7506,0.8917,0.7765,0.0027,1
96857,1219.075,478.2539,259.9478,0.8394,0.977,0.7409,0.819,0.7343,0.0027,1
84510,1160.535,427.4981,253.0739,0.8059,0.9883,0.7941,0.7885,0.7673,0.003,1
105052,1645.708,482.7813,289.5465,0.8002,0.9399,0.7191,0.4874,0.7575,0.0028,1
76256,1479.574,422.1981,249.2024,0.8072,0.9147,0.7071,0.4377,0.738,0.0033,1
79733,1200.712,468.472,240.1146,0.8587,0.8747,0.6722,0.695,0.6801,0.003,1
77867,1164.859,440.2547,227.3307,0.8564,0.9729,0.7548,0.7211,0.7152,0.0029,1
82275,1330.2629,447.4186,246.3965,0.8347,0.9445,0.7179,0.5843,0.7234,0.003,1
79462,1841.889,428.7843,293.0344,0.73,0.8214,0.6502,0.2943,0.7418,0.0037,1
99962,2260.0449,470.9191,290.1495,0.7876,0.9083,0.6728,0.2459,0.7576,0.0029,1
91072,1199.776,472.5024,246.7967,0.8528,0.9902,0.7607,0.795,0.7207,0.0027,1
92515,1173.646,425.3494,277.5416,0.7578,0.9897,0.7812,0.844,0.8069,0.003,1
101402,1295.118,506.0175,255.4059,0.8633,0.9892,0.7588,0.7597,0.7101,0.0025,1
82596,1187.22,434.1503,242.905,0.8288,0.9866,0.7854,0.7364,0.747,0.0029,1
92918,1398.022,452.122,263.2379,0.813,0.9807,0.7565,0.5974,0.7608,0.0028,1
101876,1222.046,457.9877,287.4138,0.7786,0.9717,0.7254,0.8572,0.7864,0.0028,1
85444,1211.75,420.3109,262.3387,0.7813,0.9768,0.7839,0.7312,0.7847,0.0031,1
100658,1199.985,448.7871,286.8687,0.769,0.993,0.7231,0.8784,0.7977,0.0028,1
92842,1454.291,464.6617,271.1815,0.812,0.9147,0.6705,0.5516,0.7399,0.0029,1
84798,1201.7889,450.0886,242.7429,0.8421,0.9868,0.7263,0.7378,0.73,0.0029,1
87357,1788.918,444.6218,264.1679,0.8044,0.9345,0.6632,0.343,0.7501,0.003,1
85284,2101.5281,459.6115,272.0428,0.806,0.8448,0.6354,0.2427,0.717,0.0032,1
83119,1149.202,431.7512,247.0322,0.8201,0.9883,0.7999,0.7909,0.7535,0.003,1
87842,1222.0291,492.0094,228.2559,0.8859,0.9886,0.8204,0.7392,0.6797,0.0026,1
96787,2043.441,448.917,285.2169,0.7722,0.9262,0.7,0.2913,0.782,0.0029,1
105052,1645.708,482.7813,289.5465,0.8002,0.9399,0.7191,0.4874,0.7575,0.0028,1
90071,1192.386,476.4101,241.2878,0.8623,0.989,0.7384,0.7961,0.7108,0.0027,1
81234,2324.2061,466.2721,234.8985,0.8638,0.9185,0.7156,0.189,0.6897,0.0029,1
108521,1563.876,460.6884,306.4981,0.7466,0.956,0.7458,0.5576,0.8069,0.0028,1
88440,1244.879,470.5846,240.1923,0.8599,0.9857,0.6528,0.7171,0.7131,0.0027,1
87518,1198.6479,441.6941,255.6257,0.8155,0.9712,0.7176,0.7655,0.7558,0.0029,1
104185,1255.266,487.2375,273.8951,0.827,0.9925,0.7472,0.8309,0.7475,0.0026,1
85994,1146.311,451.9298,242.7397,0.8435,0.9905,0.78,0.8224,0.7322,0.0028,1
79837,1110.6689,425.8595,240.3323,0.8255,0.9804,0.7504,0.8133,0.7487,0.003,1
80033,1820.825,432.656,260.9348,0.7977,0.9007,0.6782,0.3033,0.7378,0.0033,1
95210,1186.613,475.3343,255.5321,0.8432,0.9917,0.7961,0.8497,0.7325,0.0027,1
87309,1159.882,449.1662,248.0552,0.8337,0.9908,0.7438,0.8155,0.7423,0.0028,1
56479,1767.281,395.8196,202.2451,0.8596,0.8584,0.6639,0.2272,0.6775,0.0036,1
79090,1272.936,454.7788,223.6734,0.8707,0.9715,0.7658,0.6134,0.6978,0.0028,1
89860,1214.767,457.44,250.5591,0.8366,0.9898,0.7713,0.7652,0.7394,0.0028,1
97269,2058.1951,473.8028,271.5347,0.8195,0.9393,0.7537,0.2885,0.7428,0.0028,1
87710,2547.3,461.9934,259.4555,0.8274,0.9109,0.7221,0.1699,0.7233,0.003,1
96036,1277.475,454.4213,278.2118,0.7907,0.9438,0.7503,0.7395,0.7695,0.0029,1
78462,1104.462,421.9737,239.858,0.8227,0.9828,0.7599,0.8083,0.749,0.0031,1
79292,2195.6221,402.5984,331.3435,0.568,0.775,0.6201,0.2067,0.7892,0.0042,1
88178,1770.2791,442.576,266.8698,0.7977,0.9281,0.7341,0.3536,0.7571,0.003,1
88469,1529.411,427.0288,282.8887,0.7491,0.9243,0.7365,0.4753,0.7859,0.0032,1
94284,1259.272,471.0289,261.5996,0.8316,0.9543,0.7608,0.7472,0.7356,0.0028,1
97806,1301.2679,478.9996,263.3344,0.8353,0.9726,0.7663,0.7258,0.7367,0.0027,1
79147,2000.077,461.5984,243.6502,0.8493,0.9169,0.685,0.2486,0.6877,0.0031,1
92486,1317.787,486.445,245.7977,0.8629,0.9556,0.7113,0.6693,0.7054,0.0027,1
75732,1959.224,426.8614,271.8388,0.771,0.8196,0.6432,0.2479,0.7275,0.0036,1
79292,2195.6221,402.5984,331.3435,0.568,0.775,0.6201,0.2067,0.7892,0.0042,1
92631,1260.752,468.0538,255.6497,0.8377,0.9791,0.7977,0.7323,0.7337,0.0028,1
83070,2202.99,462.9867,292.8802,0.7745,0.8159,0.623,0.2151,0.7024,0.0035,1
72466,1142.896,411.3409,227.908,0.8325,0.9596,0.7244,0.6972,0.7384,0.0031,1
90161,1495.119,474.6939,242.8821,0.8592,0.9733,0.7542,0.5068,0.7138,0.0027,1
102609,1202.489,465.4884,281.4626,0.7965,0.9948,0.7506,0.8917,0.7765,0.0027,1
93976,1213.422,471.0541,255.746,0.8398,0.9906,0.7971,0.8021,0.7343,0.0027,1
93797,1208.501,464.4559,258.3491,0.831,0.988,0.7703,0.8071,0.7441,0.0028,1
77186,1120.665,412.1001,252.0425,0.7912,0.9287,0.7544,0.7723,0.7607,0.0033,1
85519,1200.821,480.6819,240.4698,0.8659,0.9254,0.7129,0.7453,0.6865,0.0028,1
78778,2159.5969,439.1004,240.0113,0.8374,0.934,0.7265,0.2123,0.7213,0.003,1
92868,1163.1219,435.7098,273.1259,0.7791,0.992,0.7304,0.8626,0.7892,0.0029,1
93797,1208.501,464.4559,258.3491,0.831,0.988,0.7703,0.8071,0.7441,0.0028,1
71971,1607.949,441.0842,213.7895,0.8747,0.9473,0.6083,0.3498,0.6863,0.003,1
99268,1192.87,462.9453,274.6567,0.805,0.9944,0.7011,0.8767,0.7679,0.0028,1
100235,1370.797,431.2668,303.1488,0.7113,0.9604,0.7492,0.6703,0.8284,0.003,1
94177,1656.006,467.089,260.4421,0.8301,0.9668,0.7526,0.4315,0.7414,0.0028,1
94645,2238.136,437.3349,298.0869,0.7317,0.9072,0.6587,0.2374,0.7938,0.0031,1
84309,1524.917,442.2157,246.1724,0.8307,0.9648,0.7535,0.4556,0.7409,0.0029,1
105498,1458.704,489.1142,277.4973,0.8235,0.9676,0.7251,0.623,0.7493,0.0026,1
93391,1274.9709,470.119,257.8197,0.8362,0.9544,0.7136,0.722,0.7335,0.0028,1
82043,1477.527,459.295,230.5736,0.8649,0.9653,0.7758,0.4723,0.7037,0.0028,1
84958,2144.9829,481.66,297.113,0.7871,0.7976,0.6231,0.232,0.6828,0.0035,1
85203,2385.498,462.1089,249.014,0.8424,0.9174,0.7229,0.1882,0.7128,0.0029,1
79688,1165.88,421.96,241.5242,0.82,0.9836,0.78,0.7367,0.7549,0.003,1
100231,1181.7791,435.9832,294.1512,0.7381,0.9934,0.7558,0.9019,0.8194,0.0029,1
97269,2058.1951,473.8028,271.5347,0.8195,0.9393,0.7537,0.2885,0.7428,0.0028,1
75086,1279.359,390.0158,248.5963,0.7705,0.958,0.749,0.5765,0.7928,0.0033,1
108710,1365.374,460.5267,307.9664,0.7435,0.9512,0.7526,0.7328,0.8079,0.0028,1
91091,1838.485,456.933,273.6105,0.8009,0.9115,0.7144,0.3387,0.7453,0.003,1
100664,1287.78,490.9807,262.7903,0.8447,0.9788,0.7759,0.7628,0.7292,0.0026,1
83708,1231.9399,444.9516,243.7199,0.8366,0.9713,0.7498,0.6931,0.7337,0.0029,1
93374,1181.031,469.1623,254.4323,0.8402,0.9931,0.7717,0.8412,0.7349,0.0027,1
103127,1265.026,496.1133,265.3459,0.8449,0.9924,0.7598,0.8098,0.7304,0.0026,1
94946,1260.027,485.1931,251.2239,0.8555,0.9844,0.7446,0.7515,0.7166,0.0026,1
78795,1124.814,450.0254,226.5335,0.8641,0.9713,0.782,0.7826,0.7038,0.0029,1
95210,1186.613,475.3343,255.5321,0.8432,0.9917,0.7961,0.8497,0.7325,0.0027,1
90092,1168.9091,424.2695,272.9402,0.7656,0.9723,0.7482,0.8286,0.7983,0.003,1
94042,1230.337,480.7139,251.7137,0.8519,0.9897,0.7184,0.7807,0.7198,0.0027,1
107471,1786.666,507.7769,284.0354,0.8289,0.9333,0.7585,0.4231,0.7285,0.0026,1
96262,1499.746,497.751,248.0822,0.8669,0.9752,0.7024,0.5378,0.7033,0.0026,1
78593,2126.448,455.6613,232.1182,0.8605,0.9297,0.5844,0.2184,0.6942,0.003,1
70101,1939.408,361.6817,286.6979,0.6096,0.8684,0.6737,0.2342,0.826,0.0041,1
86409,1345.272,381.4589,292.9682,0.6404,0.9546,0.7862,0.6,0.8695,0.0034,1
66318,1910.406,415.2187,240.6568,0.8149,0.8513,0.6505,0.2283,0.6998,0.0036,1
91594,2203.262,463.4515,264.5464,0.8211,0.9367,0.7464,0.2371,0.7369,0.0029,1
75027,1118.1121,372.8005,259.5359,0.7179,0.9603,0.7534,0.7541,0.8291,0.0035,1
82728,1541.515,424.8433,251.267,0.8064,0.9646,0.7249,0.4375,0.7639,0.003,1
106514,1405.6541,473.1535,291.6611,0.7874,0.9651,0.7885,0.6774,0.7783,0.0027,1
93150,1340.954,489.1097,256.4516,0.8515,0.9304,0.7201,0.651,0.7041,0.0028,1
85252,1231.943,422.2561,262.674,0.783,0.9586,0.7595,0.7059,0.7802,0.0031,1
92868,1163.1219,435.7098,273.1259,0.7791,0.992,0.7304,0.8626,0.7892,0.0029,1
89600,1174.7889,426.1458,269.4873,0.7747,0.9796,0.7623,0.8158,0.7926,0.003,1
91331,1211.104,496.3892,234.8878,0.881,0.9899,0.6624,0.7825,0.687,0.0026,1
76791,1936.09,426.5441,334.0877,0.6217,0.7467,0.5869,0.2574,0.7331,0.0044,1
75086,1279.359,390.0158,248.5963,0.7705,0.958,0.749,0.5765,0.7928,0.0033,1
94948,1184.8521,456.392,267.6631,0.81,0.9908,0.7605,0.8499,0.7618,0.0028,1
85127,1149.241,461.8566,236.2581,0.8593,0.9928,0.7726,0.8099,0.7128,0.0028,1
95756,1241.038,473.6687,264.4763,0.8296,0.9552,0.7459,0.7813,0.7372,0.0028,1
84382,1231.981,488.2212,233.7021,0.878,0.9228,0.7132,0.6986,0.6714,0.0028,1
89898,2532.0271,471.0031,270.694,0.8184,0.876,0.6604,0.1762,0.7183,0.003,1
84944,1162.719,420.212,261.0954,0.7835,0.9639,0.7583,0.7896,0.7826,0.0031,1
82501,2082.8579,432.5828,275.1338,0.7717,0.8844,0.7189,0.239,0.7492,0.0033,1
88714,1243.559,456.6076,248.3919,0.8391,0.9823,0.7341,0.7209,0.7361,0.0028,1
84923,1199.219,469.3299,232.0247,0.8692,0.9816,0.6558,0.7421,0.7006,0.0027,1
81286,1105.582,423.8947,246.3304,0.8138,0.9887,0.7775,0.8357,0.7589,0.003,1
84846,1140.067,449.3629,241.3961,0.8435,0.9898,0.7474,0.8203,0.7314,0.0028,1
86261,1156.8521,456.5374,241.3351,0.8489,0.9878,0.6689,0.81,0.7259,0.0028,1
87446,2339.062,471.0525,317.6168,0.7385,0.7702,0.6111,0.2008,0.7084,0.0036,1
79779,1489.546,456.6506,249.1166,0.8381,0.8874,0.5989,0.4518,0.6979,0.0031,1
99320,1427.223,491.8833,260.1354,0.8487,0.9688,0.7763,0.6127,0.723,0.0026,1
88747,1964.688,427.2782,278.8618,0.7577,0.926,0.7285,0.2889,0.7867,0.0031,1
93226,1181.512,465.8731,258.1971,0.8324,0.9829,0.7436,0.8392,0.7395,0.0028,1
85444,1211.75,420.3109,262.3387,0.7813,0.9768,0.7839,0.7312,0.7847,0.0031,1
87518,1198.6479,441.6941,255.6257,0.8155,0.9712,0.7176,0.7655,0.7558,0.0029,1
93754,1206.1429,432.2519,280.2038,0.7614,0.9678,0.7939,0.8098,0.7993,0.003,1
80039,2340.4561,436.4743,272.2351,0.7817,0.8573,0.6467,0.1836,0.7314,0.0034,1
98828,1384.476,484.4311,261.0739,0.8424,0.9847,0.7856,0.6479,0.7323,0.0026,1
85339,1373.15,441.409,247.7803,0.8276,0.9743,0.7246,0.5688,0.7468,0.0029,1
124008,2581.25,535.6422,307.1895,0.8192,0.9361,0.6855,0.2339,0.7418,0.0025,1
82943,2218.355,442.2362,262.8643,0.8042,0.8947,0.6729,0.2118,0.7348,0.0032,1
97587,1485.163,484.8851,260.8294,0.843,0.9492,0.6696,0.556,0.727,0.0027,1
95857,1916.952,419.3987,317.5701,0.6532,0.9037,0.6913,0.3278,0.833,0.0033,1
84958,2144.9829,481.66,297.113,0.7871,0.7976,0.6231,0.232,0.6828,0.0035,1
86929,1192.085,461.5544,242.4985,0.8509,0.975,0.7725,0.7687,0.7208,0.0028,1
85339,1373.15,441.409,247.7803,0.8276,0.9743,0.7246,0.5688,0.7468,0.0029,1
82463,2182.4021,444.5504,282.1806,0.7727,0.8725,0.6909,0.2176,0.7289,0.0034,1
91246,1285.021,452.9094,257.401,0.8228,0.9818,0.6681,0.6944,0.7526,0.0028,1
99112,2210.4651,443.2576,307.8689,0.7194,0.9177,0.716,0.2549,0.8014,0.0031,1
104495,2003.598,478.0729,301.6292,0.7758,0.9155,0.7523,0.3271,0.763,0.0029,1
79084,1239.109,446.011,227.0342,0.8607,0.978,0.7445,0.6473,0.7115,0.0029,1
92504,1344.2419,464.9281,255.6932,0.8352,0.9685,0.6751,0.6433,0.7382,0.0028,1
103691,1529.9611,426.9058,314.1679,0.6771,0.9543,0.775,0.5567,0.8511,0.003,1
73036,1550.027,374.4447,257.1562,0.7269,0.9381,0.7186,0.382,0.8144,0.0035,1
68432,1112.882,412.6714,224.5417,0.839,0.9334,0.6943,0.6943,0.7153,0.0033,1
104873,1365.251,457.0427,297.8931,0.7584,0.9683,0.7791,0.707,0.7995,0.0028,1
106985,1239.329,464.8901,294.273,0.7742,0.9917,0.7514,0.8753,0.7939,0.0028,1
97551,1246.896,459.2454,274.0821,0.8024,0.977,0.6695,0.7885,0.7674,0.0028,1
85876,1153.936,457.1008,240.745,0.8501,0.9919,0.7176,0.8104,0.7234,0.0028,1
84108,1157.053,444.9119,246.6595,0.8322,0.9624,0.7169,0.7895,0.7355,0.0029,1
85885,1813.851,438.9585,253.8259,0.8159,0.9619,0.7378,0.328,0.7533,0.003,1
86915,1396.157,402.2745,290.544,0.6916,0.9229,0.7471,0.5603,0.827,0.0033,1
83004,1997.526,463.2641,255.4738,0.8342,0.8959,0.6283,0.2614,0.7017,0.0031,1
87446,2339.062,471.0525,317.6168,0.7385,0.7702,0.6111,0.2008,0.7084,0.0036,1
101281,1219.189,461.6475,281.6429,0.7923,0.9916,0.7713,0.8562,0.7779,0.0028,1
74382,1105.4709,408.4984,234.6056,0.8186,0.9853,0.7684,0.7649,0.7534,0.0032,1
101987,2245.0081,480.5264,282.3969,0.8091,0.9446,0.7172,0.2543,0.7499,0.0028,1
95794,2214.8999,456.27,282.8162,0.7847,0.9311,0.6213,0.2454,0.7654,0.003,1
79090,1272.936,454.7788,223.6734,0.8707,0.9715,0.7658,0.6134,0.6978,0.0028,1
79657,1162.9969,431.3292,239.7418,0.8313,0.9638,0.7782,0.7401,0.7383,0.003,1
86261,1156.8521,456.5374,241.3351,0.8489,0.9878,0.6689,0.81,0.7259,0.0028,1
86132,1187.226,473.4576,242.1075,0.8594,0.9576,0.7376,0.7679,0.6994,0.0028,1
88440,1244.879,470.5846,240.1923,0.8599,0.9857,0.6528,0.7171,0.7131,0.0027,1
102869,1397.688,500.3747,271.2004,0.8404,0.9333,0.7147,0.6617,0.7233,0.0026,1
81534,1857.905,456.7036,248.6413,0.8388,0.9186,0.7217,0.2968,0.7055,0.003,1
82943,2218.355,442.2362,262.8643,0.8042,0.8947,0.6729,0.2118,0.7348,0.0032,1
81795,1586.301,418.3992,258.3424,0.7866,0.9266,0.7157,0.4085,0.7713,0.0032,1
106331,1762.915,472.479,302.2268,0.7687,0.928,0.7207,0.4299,0.7788,0.0028,1
92368,1332.704,455.4744,263.1371,0.8162,0.9486,0.7341,0.6535,0.7529,0.0028,1
93783,1249.158,495.8077,241.974,0.8728,0.985,0.786,0.7553,0.697,0.0026,1
103290,1367.975,491.5331,269.0327,0.8369,0.9854,0.7704,0.6936,0.7378,0.0026,1
82805,1737.234,426.9731,253.6855,0.8044,0.9627,0.7367,0.3448,0.7605,0.0031,1
80294,1813.2939,427.0723,255.795,0.8008,0.9211,0.7062,0.3069,0.7487,0.0032,1
78332,2115.9021,460.0739,254.7395,0.8327,0.855,0.6632,0.2199,0.6864,0.0033,1
88882,1183.238,455.7106,249.5399,0.8368,0.9909,0.7574,0.7978,0.7382,0.0028,1
101136,1255.619,475.2161,271.3299,0.821,0.9888,0.7584,0.8061,0.7551,0.0027,1
83490,1161.547,448.3226,251.6644,0.8276,0.9437,0.6826,0.7776,0.7272,0.003,1
87912,1253.6021,461.3889,243.143,0.8499,0.9879,0.7591,0.703,0.7251,0.0028,1
87518,1198.6479,441.6941,255.6257,0.8155,0.9712,0.7176,0.7655,0.7558,0.0029,1
69990,1146.668,460.8859,196.0485,0.905,0.9836,0.7233,0.6689,0.6477,0.0028,1
86300,1177.277,449.4067,245.8508,0.8371,0.9889,0.7397,0.7825,0.7376,0.0028,1
88499,1209.719,442.6725,257.999,0.8126,0.9795,0.7419,0.7599,0.7583,0.0029,1
104185,1255.266,487.2375,273.8951,0.827,0.9925,0.7472,0.8309,0.7475,0.0026,1
98129,1239.908,470.1041,267.5849,0.8222,0.9868,0.7457,0.8021,0.7519,0.0027,1
90075,1221.2371,453.2749,257.6564,0.8227,0.9617,0.7365,0.759,0.7471,0.0029,1
82939,1166.26,436.4992,244.8998,0.8278,0.9861,0.7453,0.7663,0.7445,0.003,1
97806,1301.2679,478.9996,263.3344,0.8353,0.9726,0.7663,0.7258,0.7367,0.0027,1
88357,2152.5439,445.4917,278.173,0.7811,0.9071,0.7421,0.2396,0.7529,0.0031,1
101982,2237.7319,463.6272,312.5454,0.7386,0.8769,0.6997,0.2559,0.7772,0.0031,1
86526,1354.329,451.688,254.2858,0.8265,0.9306,0.7176,0.5928,0.7348,0.0029,1
98374,1244.6,465.6612,269.7657,0.8151,0.9848,0.7997,0.7981,0.76,0.0027,1
85183,1158.354,448.8401,242.4689,0.8415,0.9884,0.6929,0.7978,0.7337,0.0028,1
90712,1308.853,472.0259,252.9245,0.8443,0.9361,0.6963,0.6654,0.72,0.0028,1
86342,1153.812,460.591,239.456,0.8542,0.9907,0.6671,0.815,0.7199,0.0028,1
83522,2062.064,453.1792,335.8377,0.6714,0.7482,0.6197,0.2468,0.7196,0.004,1
81654,2620.5161,424.6518,283.2006,0.7451,0.8593,0.6619,0.1494,0.7593,0.0035,1
95756,1241.038,473.6687,264.4763,0.8296,0.9552,0.7459,0.7813,0.7372,0.0028,1
84903,1136.322,440.568,245.8601,0.8298,0.9892,0.7516,0.8263,0.7463,0.0029,1
97271,1175.4969,448.8566,279.6284,0.7822,0.9919,0.743,0.8846,0.784,0.0029,1
80425,1099.2,432.3026,238.8206,0.8336,0.989,0.7421,0.8365,0.7402,0.003,1
93587,1311.856,456.447,268.9219,0.808,0.9452,0.7586,0.6834,0.7563,0.0029,1
97495,2725.947,468.5151,297.1961,0.7731,0.8712,0.7119,0.1649,0.752,0.003,1
87112,1203.757,460.1062,243.2671,0.8488,0.9742,0.7639,0.7555,0.7238,0.0028,1
95794,2214.8999,456.27,282.8162,0.7847,0.9311,0.6213,0.2454,0.7654,0.003,1
84839,2476.2419,464.7022,251.1368,0.8414,0.9127,0.7131,0.1739,0.7073,0.003,1
91368,1855.936,450.2493,270.8279,0.7989,0.931,0.7673,0.3333,0.7575,0.003,1
75732,1959.224,426.8614,271.8388,0.771,0.8196,0.6432,0.2479,0.7275,0.0036,1
79147,2000.077,461.5984,243.6502,0.8493,0.9169,0.685,0.2486,0.6877,0.0031,1
90161,1495.119,474.6939,242.8821,0.8592,0.9733,0.7542,0.5068,0.7138,0.0027,1
79307,1147.151,425.3987,249.9247,0.8092,0.935,0.6384,0.7573,0.747,0.0032,1
95005,1863.434,459.6347,274.9814,0.8013,0.9395,0.7287,0.3438,0.7567,0.0029,1
82668,1208.691,435.6503,242.6651,0.8305,0.9791,0.6522,0.7111,0.7447,0.0029,1
89442,1235.306,433.1207,265.8733,0.7894,0.9775,0.7772,0.7366,0.7791,0.003,1
75735,2683.5969,429.3866,252.1801,0.8094,0.8676,0.685,0.1322,0.7232,0.0033,1
101320,1274.624,475.537,271.9464,0.8203,0.9874,0.7618,0.7837,0.7553,0.0027,1
83705,1990.47,445.6266,283.9647,0.7707,0.8636,0.6706,0.2655,0.7326,0.0034,1
89097,1200.679,439.743,262.8702,0.8017,0.9637,0.7836,0.7766,0.7659,0.003,1
